gene	svirid	achine	agerar	agerjg	avirgi	bdista	blagur	ccitra	crefra	cserru	etrips	hcompr	hconto	irugos	ppanic	rrottb	sbicol	smicro	sscopa	tdacn1	tdacn2	tdacs1	tdacs2	tdactm	telega	ttrian	tzopol	udigit	vcuspi	zTIL01	zTIL11	zTIL18	zTIL25	zdgigi	zdmomo	zluxur	zmB735	zmhuet	znicar	atenui	rtuber	eophiu	osativ	snutan	pprate
Pavag07G149500.1.v3.1	1	2	0	0	1	1	6	3	1	2	2	0	4	1	1	2	1	1	0	2	2	2	2	4	2	2	4	3	2	2	2	2	2	3	2	2	2	2	2	3	1	1	1	3	0
Pavag07G149600.1.v3.1	1	2	0	0	1	1	6	3	1	2	2	6	4	1	1	2	1	1	0	1	1	1	1	2	2	2	3	3	2	1	1	1	1	2	1	1	1	1	1	3	1	1	1	4	8
Pavag07G149700.1.v3.1	1	2	0	0	1	1	6	4	1	2	2	6	4	1	1	2	1	1	3	2	2	2	2	4	2	2	4	3	2	2	2	2	2	3	2	2	2	2	2	3	1	1	1	4	8
Pavag07G149900.1.v3.1	1	2	0	5	1	1	4	4	1	2	0	6	0	1	1	2	1	1	2	1	1	1	1	2	2	1	4	3	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	4	8
Pavag07G150400.1.v3.1	1	0	0	0	1	0	0	0	1	0	2	0	0	0	1	0	1	1	2	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0
Pavag07G150600.1.v3.1	1	2	0	6	1	0	5	4	1	1	2	5	4	1	1	2	1	1	3	1	1	1	1	2	2	2	2	3	2	1	1	1	1	1	1	1	1	1	1	4	1	1	1	3	0
Pavag07G150700.1.v3.1	1	2	0	6	1	1	6	4	1	1	2	0	4	1	1	2	1	1	3	0	2	0	2	0	2	2	4	3	2	2	2	2	2	3	2	2	2	2	0	3	1	1	1	3	8
Pavag07G150800.1.v3.1	1	2	0	6	1	1	5	4	1	1	2	6	4	1	1	2	1	1	3	1	1	1	1	2	2	0	2	3	2	1	1	1	1	2	1	1	1	1	1	3	1	1	1	2	8
Pavag07G150900.1.v3.1	1	2	0	6	1	1	6	4	1	1	2	6	4	1	1	2	1	1	0	1	1	1	1	2	2	2	1	3	2	1	1	1	1	2	1	1	1	1	1	3	1	1	1	4	0
Pavag07G151000.1.v3.1	1	2	0	6	1	0	6	4	1	2	2	6	4	1	1	2	1	1	0	1	1	1	1	2	2	2	2	3	2	1	1	1	1	2	1	1	1	1	1	3	1	1	1	4	0
Pavag07G151100.1.v3.1	1	2	0	6	1	0	6	4	1	2	2	0	4	1	1	2	1	1	0	1	1	1	1	2	2	2	2	3	2	1	1	1	1	2	1	1	1	1	1	3	1	1	0	4	7
Pavag07G151200.1.v3.1	0	0	0	0	0	0	0	4	0	2	0	0	0	0	1	2	0	0	0	2	2	2	2	4	2	0	4	0	0	2	2	2	2	3	2	2	2	2	1	3	1	0	0	3	6
Pavag07G151300.1.v3.1	1	1	0	6	1	0	4	3	0	1	2	1	4	0	0	1	1	1	3	1	1	1	1	1	1	0	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	0	0	2	0
Pavag07G151400.1.v3.1	0	1	3	0	0	1	2	1	0	1	0	5	0	1	1	1	0	0	0	1	1	1	1	3	1	2	2	2	0	1	1	1	1	1	1	1	1	1	1	2	0	1	1	1	0
Pavag07G151500.1.v3.1	1	2	0	6	1	0	6	4	1	2	2	6	4	1	1	2	1	1	3	1	1	1	1	2	2	2	2	2	2	0	0	1	0	0	0	1	0	0	1	3	1	1	1	0	0
Pavag07G151600.1.v3.1	1	2	0	0	1	1	6	4	1	2	2	6	4	1	1	2	1	0	0	2	2	2	2	4	2	2	4	3	2	1	1	2	1	1	1	2	1	1	2	3	1	0	0	0	0
Pavag07G151700.1.v3.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag07G151800.1.v3.1	0	2	0	6	1	0	6	4	1	1	2	5	4	1	1	2	1	1	3	1	1	1	2	3	2	2	4	3	2	0	0	1	0	0	0	1	0	0	1	3	1	1	0	4	0
Pavag07G151900.1.v3.1	0	2	0	6	1	0	6	4	1	1	2	5	4	1	1	2	1	1	4	2	2	2	2	4	2	2	4	3	2	1	1	2	1	1	1	2	1	1	2	3	1	1	0	4	0
Pavag07G152000.1.v3.1	1	2	0	5	1	1	6	4	1	1	2	0	4	1	1	2	1	1	0	2	2	2	2	3	2	2	4	3	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	3	8
Pavag07G152100.1.v3.1	1	0	0	2	0	0	0	0	0	0	0	1	3	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag07G152200.1.v3.1	0	2	0	5	1	1	6	4	1	2	2	0	4	1	1	2	1	1	4	2	2	2	2	4	2	2	2	3	2	2	2	2	2	3	2	2	2	2	2	3	1	1	1	4	0
Pavag07G152600.1.v3.1	1	2	0	6	1	1	6	4	1	2	0	6	4	1	1	2	1	1	0	2	2	2	2	4	2	2	3	3	2	2	2	2	2	3	2	2	2	2	2	3	1	1	1	3	8
Pavag07G152700.1.v3.1	1	2	0	6	1	1	6	4	1	2	0	6	4	1	1	2	1	1	4	1	1	1	1	2	2	2	0	3	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	0	8
Pavag07G152800.1.v3.1	1	2	0	6	1	1	6	4	1	2	0	6	4	1	1	2	1	1	4	1	1	1	1	2	2	2	3	3	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	0	8
Pavag07G152900.1.v3.1	1	2	0	6	1	1	6	4	1	2	1	6	4	1	1	2	1	1	4	1	1	1	1	2	2	2	2	3	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	8
Pavag07G153000.1.v3.1	1	2	0	6	1	1	6	4	1	2	1	6	4	1	1	2	1	1	4	2	2	2	2	4	2	0	4	3	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	3	0
Pavag07G153100.1.v3.1	1	2	0	6	1	1	6	4	1	2	2	6	4	1	1	0	1	1	4	1	1	1	1	2	2	0	2	3	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	7
Pavag07G153200.1.v3.1	1	2	0	6	1	1	6	4	1	0	2	5	4	1	1	0	1	1	4	1	1	1	1	2	2	0	2	3	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	0
Pavag07G153500.1.v3.1	1	2	0	6	1	1	6	4	1	1	2	0	4	1	1	2	1	1	4	1	1	1	1	0	1	1	0	3	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	7
Pavag07G153600.1.v3.1	1	2	0	6	1	0	6	4	1	1	2	0	4	1	1	2	1	1	4	2	2	2	2	4	1	1	3	3	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	0
Pavag07G153700.1.v3.1	1	2	0	6	1	1	6	4	1	1	2	6	4	1	1	2	1	1	4	2	2	2	2	4	2	1	4	3	3	1	1	1	1	1	1	1	1	1	1	3	1	1	1	4	0
Pavag07G153800.1.v3.1	1	2	0	6	1	1	6	4	1	1	1	6	4	1	1	2	1	1	0	0	0	0	0	0	2	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	0
Pavag07G153900.1.v3.1	1	2	0	6	1	1	6	4	1	1	2	6	4	1	1	1	1	1	0	1	1	1	1	2	2	0	2	3	3	1	1	1	1	1	1	1	1	1	1	3	1	1	1	4	0
Pavag07G154000.1.v3.1	1	2	0	6	1	1	5	4	1	1	2	6	4	1	1	2	1	1	0	1	1	1	1	2	2	0	2	3	0	1	1	1	1	1	1	1	1	1	1	3	1	1	1	3	0
Pavag07G154100.1.v3.1	1	2	0	6	1	0	5	4	1	0	1	6	4	1	1	2	1	1	0	1	1	1	1	2	2	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Pavag07G154300.1.v3.1	1	0	5	6	1	0	5	4	1	1	2	6	4	1	0	2	1	1	2	1	1	1	1	1	2	2	2	3	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0
Pavag07G154400.1.v3.1	1	2	0	4	0	0	0	3	1	1	0	1	4	1	1	0	1	0	2	0	0	0	0	0	2	2	2	3	0	1	1	0	1	1	1	1	1	1	1	3	1	0	1	2	0
Pavag07G154500.1.v3.1	0	2	0	0	1	1	4	4	1	2	2	6	4	1	0	2	1	1	0	1	1	1	1	2	2	2	2	3	0	1	1	1	1	1	1	1	1	1	1	3	1	1	1	0	0
Pavag07G154700.1.v3.1	1	2	0	0	1	1	6	4	1	2	2	0	4	1	1	2	1	1	0	1	1	1	1	2	2	2	2	3	0	1	1	1	1	1	1	1	1	1	1	3	1	1	1	3	6
Pavag07G154800.1.v3.1	1	2	0	6	1	0	0	4	1	2	2	0	4	1	1	0	1	1	0	1	1	1	1	2	2	2	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0
Pavag07G154900.1.v3.1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0
Pavag07G155000.1.v3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag07G155500.1.v3.1	1	2	0	6	1	1	4	4	1	2	2	6	4	1	1	2	1	1	4	1	1	1	1	2	1	2	1	3	3	1	1	0	1	1	1	1	1	1	1	4	1	1	1	3	6
Pavag07G155600.1.v3.1	0	0	0	0	1	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0
Pavag07G155700.1.v3.1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
Pavag07G156000.1.v3.1	1	2	0	0	1	1	6	4	1	1	2	6	4	1	1	2	1	0	0	1	1	1	1	2	1	2	1	2	3	1	1	1	1	1	1	1	1	1	1	4	1	1	1	3	7
Pavag07G156100.1.v3.1	1	2	0	6	1	1	6	4	1	1	2	6	4	1	1	2	1	1	4	1	1	1	1	2	1	2	1	3	3	1	1	1	1	1	1	1	1	1	1	4	1	1	1	2	0
Pavag07G156300.1.v3.1	1	2	0	6	1	1	5	4	1	2	2	6	4	1	1	2	1	1	4	1	1	1	1	2	1	2	0	0	3	0	0	0	0	0	0	0	0	0	0	3	1	1	0	1	0
Pavag07G156500.1.v3.1	1	2	0	6	1	1	6	4	1	2	1	6	4	1	1	2	1	1	3	2	2	2	2	4	1	2	2	0	3	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	0
Pavag07G156700.1.v3.1	1	2	0	6	1	1	6	4	0	2	2	6	4	1	1	1	1	1	4	1	1	1	1	2	1	2	2	3	3	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	8
Pavag07G156800.1.v3.1	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	1	1	1	1	2	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0
Pavag07G157000.1.v3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag07G157200.1.v3.1	1	2	0	5	1	1	5	0	1	2	1	6	4	1	1	2	1	1	3	1	1	1	1	2	1	1	2	3	3	1	1	1	1	1	1	1	1	1	1	3	1	1	1	0	0
Pavag07G157300.1.v3.1	1	2	0	6	1	0	5	0	1	2	0	6	0	1	1	0	1	0	2	1	1	1	1	2	1	0	3	3	0	1	1	1	1	1	1	1	1	1	1	3	1	1	0	0	0
Pavag07G157700.1.v3.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Pavag07G158000.1.v3.1	1	2	0	6	1	0	0	4	1	2	2	0	0	1	1	2	0	1	4	1	1	1	1	2	1	0	3	3	3	1	1	1	1	1	1	1	1	1	1	3	1	0	0	0	0
Pavag07G158200.1.v3.1	1	2	0	6	1	1	6	4	1	2	2	6	4	1	1	2	1	1	3	1	1	1	1	2	1	1	2	3	3	0	1	1	1	1	1	1	1	1	1	3	1	1	1	2	0
Pavag07G158500.1.v3.1	1	2	0	6	1	0	5	4	1	2	1	0	4	1	1	2	1	1	3	1	1	1	1	2	2	1	2	3	3	1	1	1	1	0	1	1	1	1	1	3	1	1	1	2	0
Pavag07G158600.1.v3.1	1	2	0	6	1	1	6	4	1	1	2	0	4	1	1	2	1	1	4	2	2	2	2	4	2	1	1	3	3	2	0	2	2	2	2	0	2	2	2	2	1	1	1	3	6
Pavag07G158700.1.v3.1	1	2	0	6	1	0	6	4	1	1	2	6	4	1	1	2	1	1	4	2	2	2	2	4	2	1	0	3	3	2	2	2	2	2	2	2	2	2	2	3	1	1	1	3	5
Pavag07G158800.1.v3.1	1	0	5	6	0	0	5	4	1	2	2	6	4	1	1	2	1	0	0	0	1	1	1	0	0	1	1	2	3	0	0	0	0	0	0	0	0	0	0	3	1	1	0	3	0
Pavag07G158900.1.v3.1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag07G159000.1.v3.1	1	2	0	6	1	0	6	4	1	2	2	6	4	1	1	2	1	1	4	1	1	1	1	2	0	1	0	0	3	2	2	2	2	2	2	2	2	2	2	3	1	1	1	4	8
Pavag07G159100.1.v3.1	1	1	0	6	0	0	4	4	1	2	2	0	0	0	0	0	1	1	4	1	1	1	1	2	2	1	1	3	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	4	0
Pavag07G159400.1.v3.1	0	2	0	0	0	0	0	0	0	2	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0
Pavag07G159500.1.v3.1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pavag07G159700.1.v3.1	1	2	0	5	1	1	6	4	1	1	2	0	4	1	1	2	1	1	4	2	2	2	2	4	2	1	0	3	3	1	1	1	1	1	1	1	1	1	1	3	1	1	1	3	7
Pavag07G160200.1.v3.1	1	2	0	5	1	0	4	4	1	0	1	6	3	0	0	0	1	1	0	1	1	1	1	2	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	1	1	1	2	0
Pavag07G160300.1.v3.1	1	1	0	0	1	1	5	4	1	1	0	3	3	1	1	1	1	0	2	1	1	1	1	2	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	7
Pavag07G160400.1.v3.1	1	2	0	6	1	0	6	4	1	0	0	6	4	1	1	1	1	1	4	0	0	0	0	0	2	2	0	0	3	0	0	0	0	0	0	0	0	0	0	3	1	1	1	1	0
Pavag07G160500.1.v3.1	1	2	0	6	1	1	6	4	1	2	2	0	4	1	1	1	1	1	4	1	1	1	1	2	2	2	1	3	3	1	1	1	1	1	1	1	1	1	1	3	1	0	1	2	7
Pavag07G160600.1.v3.1	1	2	0	6	1	1	6	4	1	2	2	6	4	1	1	1	1	1	4	1	1	1	1	2	2	2	2	3	3	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	8
Pavag07G160700.1.v3.1	1	2	0	6	1	1	4	3	1	2	2	6	4	1	1	1	1	1	4	1	1	1	1	2	2	2	2	3	0	1	1	1	1	1	1	0	1	1	1	4	1	1	1	1	8
Pavag07G160900.1.v3.1	1	2	0	6	1	1	6	3	1	0	2	0	4	1	1	2	1	1	4	1	1	1	1	2	2	2	3	3	3	1	1	1	1	1	1	1	1	1	1	4	1	1	1	0	0
Pavag07G161000.1.v3.1	1	2	0	0	1	0	5	0	1	0	2	0	4	1	1	2	1	1	3	1	1	1	1	2	1	2	3	0	3	0	0	0	1	0	0	0	0	0	1	4	1	1	0	3	0
Pavag07G161100.1.v3.1	1	0	0	0	1	1	5	0	1	0	2	6	4	1	1	2	1	0	3	1	2	1	2	4	1	2	3	3	3	1	1	1	1	1	1	1	1	1	1	4	1	1	1	3	8
Pavag07G161200.1.v3.1	1	2	0	6	1	0	5	4	1	2	2	6	4	1	1	2	1	1	3	1	1	1	1	2	1	2	2	3	3	1	1	1	1	1	1	1	1	1	1	4	1	1	0	2	0
Pavag07G161400.1.v3.1	1	2	0	6	1	1	6	4	1	1	2	6	4	1	1	2	1	1	3	2	2	2	2	4	2	2	2	0	3	2	2	2	2	2	2	2	2	2	2	4	1	1	1	2	6
Pavag07G161500.1.v3.1	1	2	0	6	1	1	6	4	1	0	2	6	4	1	1	2	1	1	3	2	2	2	2	4	2	2	2	3	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	6
Pavag07G161600.1.v3.1	1	2	0	6	1	1	6	4	1	0	2	6	4	1	1	1	1	1	3	0	0	0	0	2	2	2	0	3	3	0	0	0	0	0	0	0	0	0	0	4	1	1	1	2	0
Pavag07G161800.1.v3.1	1	2	0	5	1	1	0	2	0	0	2	6	4	1	0	1	1	1	3	1	1	1	1	4	2	2	2	3	3	1	1	1	1	1	1	1	1	1	1	4	0	1	1	3	1
Pavag07G161900.1.v3.1	0	0	0	1	0	0	6	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5
Pavag07G162000.1.v3.1	1	2	0	6	1	0	6	4	1	2	2	0	4	0	1	2	1	1	2	1	1	1	1	4	2	2	0	0	3	1	1	1	1	1	1	1	1	1	1	4	1	0	0	0	0
Pavag07G162200.1.v3.1	1	2	3	5	1	0	6	4	1	1	2	6	4	1	1	2	1	1	2	1	1	1	1	2	1	2	3	3	3	1	1	1	1	1	1	1	0	1	1	4	1	1	1	3	0
Pavag07G162300.1.v3.1	1	2	5	5	1	0	0	3	1	2	0	0	0	1	0	0	1	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0
Pavag07G162400.1.v3.1	1	1	3	4	1	1	0	3	1	0	1	6	4	1	0	2	1	0	1	1	1	1	1	2	2	2	3	3	3	1	0	1	1	0	0	1	1	0	1	4	1	1	0	3	0
Pavag07G162500.1.v3.1	1	2	0	6	1	1	6	4	1	2	1	6	4	1	1	2	1	1	2	1	1	1	1	4	2	2	3	3	3	1	1	1	1	1	1	1	1	1	1	4	1	1	1	4	0
Pavag07G162600.1.v3.1	1	2	0	6	1	1	6	4	1	2	1	6	4	1	1	2	1	1	1	2	2	2	2	4	2	0	4	3	3	2	2	2	2	2	2	2	2	2	0	4	1	1	1	3	0
Pavag07G163300.1.v3.1	1	2	0	6	1	1	0	0	0	0	2	0	0	1	0	2	0	0	2	2	2	2	2	5	1	0	2	3	3	2	2	2	2	2	2	2	2	2	2	4	1	1	0	0	0
Pavag07G163800.1.v3.1	1	2	0	5	1	1	6	4	1	2	2	6	4	1	0	2	1	1	4	1	2	2	2	5	1	0	3	0	3	2	2	2	2	2	1	2	2	2	2	4	1	1	1	3	0
Pavag07G163900.1.v3.1	1	2	0	6	1	1	6	4	1	2	2	6	4	1	0	2	1	1	4	2	2	2	2	5	2	0	3	3	3	2	2	2	2	2	2	2	2	2	2	4	1	1	1	2	2
Pavag07G164000.1.v3.1	1	2	0	6	1	1	6	4	1	2	2	6	4	1	0	2	1	1	0	1	1	1	1	2	2	0	0	3	0	1	1	1	1	1	1	1	1	1	1	4	1	1	1	2	0
Pavag07G164400.1.v3.1	0	2	0	0	0	0	6	4	0	2	2	6	0	0	0	2	0	1	3	0	1	1	1	2	2	2	3	0	3	1	1	1	1	1	1	1	1	1	1	4	0	0	0	4	0
Pavag07G164500.1.v3.1	1	2	0	6	1	1	6	4	1	2	2	6	4	1	1	2	1	1	3	2	2	1	2	2	2	2	3	3	3	1	1	1	1	1	1	1	1	1	1	4	1	1	1	3	0
Pavag07G164600.1.v3.1	1	2	0	6	1	1	6	3	1	1	2	0	4	1	1	2	1	1	4	1	1	1	1	2	2	2	3	0	3	1	1	1	1	1	1	1	1	1	1	4	0	1	1	4	0
Pavag07G164700.1.v3.1	1	2	0	6	1	1	6	4	1	1	1	6	4	1	1	2	1	1	3	1	1	1	1	2	2	2	3	3	3	1	1	1	1	1	1	1	1	1	1	4	1	1	1	4	0
Pavag07G164900.1.v3.1	1	2	0	6	1	0	6	4	1	2	0	6	4	1	1	2	0	1	3	0	0	0	1	1	2	2	0	0	3	0	0	0	0	0	0	0	0	0	0	4	1	1	1	0	0
Pavag07G165000.1.v3.1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	1	0	1	2	0	0	3	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0
Pavag07G165100.1.v3.1	1	2	0	6	1	1	6	4	1	2	1	0	4	1	1	1	0	1	3	1	1	1	1	2	2	2	3	3	3	1	1	1	1	1	1	1	1	1	1	4	1	1	1	3	0
Pavag07G165200.1.v3.1	1	2	0	6	0	1	6	4	1	0	0	6	4	1	1	2	1	1	3	1	1	1	1	2	2	2	3	3	3	1	1	1	1	1	1	1	1	1	1	4	1	1	1	4	0
Pavag07G165300.1.v3.1	0	2	5	5	1	1	6	4	1	0	2	6	4	1	1	2	1	1	0	2	2	0	2	3	2	2	3	3	3	2	2	2	2	1	1	1	2	1	1	4	1	1	1	4	3
Pavag07G165400.1.v3.1	1	2	0	6	1	0	6	4	1	2	1	6	4	1	1	2	1	1	0	1	1	1	1	2	2	2	3	3	0	1	1	1	1	1	1	1	1	1	1	4	1	1	0	4	0
Pavag07G165600.1.v3.1	1	2	0	6	1	1	6	4	1	1	2	6	4	1	1	2	1	1	4	1	1	1	1	2	2	2	3	3	3	1	1	1	1	1	0	0	1	1	0	4	1	1	1	3	0
Pavag07G165700.1.v3.1	0	2	0	5	1	1	5	4	1	1	2	6	3	1	1	2	1	1	4	1	1	1	1	2	2	2	3	3	3	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	6
Pavag07G165800.1.v3.1	0	2	0	6	1	1	6	4	1	1	2	6	0	1	1	2	1	1	4	1	1	1	1	2	2	2	3	3	3	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	6
Pavag07G166000.1.v3.1	1	2	0	6	1	1	6	4	1	0	0	6	4	1	1	2	1	1	4	1	1	1	1	2	2	2	3	3	3	1	1	1	1	1	1	1	1	1	1	4	1	1	1	3	7
Pavag07G166400.1.v3.1	0	0	0	0	1	1	0	4	0	0	0	0	4	1	0	2	0	1	0	1	1	1	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	7
Pavag07G166500.1.v3.1	1	2	0	5	1	1	6	4	1	2	2	6	4	1	1	2	1	1	0	0	0	0	0	0	2	2	0	3	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	8
Pavag07G166800.1.v3.1	1	2	0	6	1	1	6	4	1	2	2	6	4	1	1	2	1	1	4	1	1	1	1	2	2	2	1	3	3	1	1	1	1	1	1	1	1	1	1	4	1	1	1	0	0
Pavag07G167000.1.v3.1	1	2	0	6	1	1	6	4	1	2	2	6	4	1	1	2	1	1	3	1	1	1	1	2	2	2	2	3	3	1	1	1	1	1	1	1	1	1	1	4	1	1	1	4	8
Pavag07G167100.1.v3.1	1	2	0	6	0	1	6	4	1	2	2	6	4	1	1	2	1	1	2	1	1	1	1	2	2	2	2	3	3	1	1	1	1	1	1	1	1	1	1	4	1	1	1	0	8
Pavag07G167200.1.v3.1	1	2	0	6	1	0	6	4	1	2	2	6	4	1	1	2	1	1	2	1	2	1	1	4	2	2	0	3	3	1	1	1	1	1	1	1	1	1	1	4	1	1	1	3	0
Pavag07G167300.1.v3.1	1	2	0	6	1	1	6	4	1	0	2	6	4	1	1	2	1	1	2	2	2	2	2	4	2	2	3	3	3	2	2	2	2	1	1	1	2	1	1	4	1	1	1	3	8
Pavag07G167500.1.v3.1	1	2	0	6	1	1	6	4	1	2	2	6	4	1	1	2	1	1	4	2	2	2	2	4	2	2	3	3	3	1	1	1	1	1	1	1	1	1	1	4	1	1	1	3	8
Pavag07G167600.1.v3.1	1	2	0	6	1	1	1	1	1	2	2	2	1	1	1	2	1	1	3	2	2	2	2	4	2	0	3	3	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	6
Pavag07G167700.1.v3.1	1	2	0	6	1	1	6	4	1	2	2	6	4	1	1	2	1	1	4	2	2	2	2	4	2	1	0	3	3	2	0	0	2	1	1	1	2	0	0	4	1	1	1	2	0
Pavag07G167800.1.v3.1	1	2	0	4	1	1	6	4	1	2	2	6	4	1	1	2	1	1	4	1	1	1	1	2	2	1	1	3	3	1	1	1	1	1	1	1	1	1	1	4	1	0	1	2	0
Pavag07G167900.1.v3.1	1	2	0	4	1	1	6	4	1	2	2	6	4	1	1	2	1	1	3	1	1	1	2	3	2	0	0	2	3	1	1	1	1	0	1	1	1	1	0	3	1	1	0	3	0
Pavag07G168000.1.v3.1	1	2	0	4	1	0	6	4	1	2	1	6	4	1	1	2	1	1	4	1	1	1	1	1	1	0	0	3	3	1	1	1	1	0	0	0	1	0	0	3	1	1	0	1	5
Pavag07G168100.1.v3.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
Pavag07G168300.1.v3.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Pavag07G168400.1.v3.1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	1	1	0	0
Pavag07G168600.1.v3.1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7
Pavag07G168700.1.v3.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
Pavag07G168900.1.v3.1	1	2	4	6	1	1	4	3	2	0	2	5	4	1	1	1	1	1	4	0	1	1	1	2	2	2	2	3	3	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	6
Pavag07G169000.1.v3.1	1	2	4	6	1	1	4	3	2	1	2	5	4	1	1	1	1	1	4	0	1	1	1	2	2	2	2	3	3	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0
Pavag07G169100.1.v3.1	1	2	4	5	1	1	6	3	2	1	2	5	4	1	1	1	1	0	3	0	1	1	1	2	2	2	2	3	3	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0
Pavag07G169200.1.v3.1	1	2	4	6	1	1	5	4	1	1	2	6	4	1	1	1	1	1	4	0	1	1	1	2	2	2	1	3	3	1	1	1	0	1	1	1	1	1	1	0	1	1	1	2	4
Pavag07G169400.1.v3.1	1	2	4	5	1	0	3	4	1	1	2	6	4	1	1	1	1	1	4	0	1	1	1	2	2	2	1	3	3	1	1	1	0	1	0	1	1	1	1	0	1	0	0	2	2
